Country,Market Name,Level,Parent Market,L1 Market,Count,Dummy,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
North America,Biosecurity,Level 3,Crop Production,Agriculture,23,North AmericaBiosecurity,USD Billion,2.532349139,2.713982501,2.899888721,3.124069609,3.358148511,3.579078197,3.801640887,4.043856347,4.297543158,4.580466064,5.043629275,5.760795094,6.336309857,6.972162919,7.685141509,8.366757934,9.09188236,9.853936461,10.67103645,11.59197061,12.63978183,13.74594304,14.91364232,16.1430105,17.43604898,18.92292754
South America,Biosecurity,Level 3,Crop Production,Agriculture,23,South AmericaBiosecurity,USD Billion,0.195160547,0.209702571,0.224649944,0.242646456,0.261505856,0.279435112,0.298286172,0.318867305,0.340554606,0.36477782,0.404443065,0.441158167,0.499126247,0.563830112,0.614932605,0.670054572,0.728759278,0.790528196,0.856823815,0.931578625,1.00927593,1.090568557,1.175628888,1.26438446,1.356909224,1.464965303
Western Europe,Biosecurity,Level 3,Crop Production,Agriculture,23,Western EuropeBiosecurity,USD Billion,1.658614945,1.739557678,1.818959044,1.917662112,2.017256308,2.10398272,2.221669302,2.34931573,2.482008456,2.629844215,2.890656053,3.257950267,3.671020987,4.071052899,4.43817199,4.818513373,5.221716355,5.643815813,6.094994007,6.602791079,7.124042445,7.666163835,8.23007732,8.81498054,9.421098508,10.13031435
Eastern Europe,Biosecurity,Level 3,Crop Production,Agriculture,23,Eastern EuropeBiosecurity,USD Billion,0.159991232,0.174824809,0.190458681,0.209200905,0.229280001,0.249149995,0.268702435,0.290206442,0.313142774,0.338877422,0.371011313,0.41327843,0.457497659,0.50086928,0.550221828,0.595879599,0.64412549,0.69445131,0.748090282,0.808388352,0.876642857,0.948152089,1.023075146,1.101358445,1.183075831,1.276994453
Middle East,Biosecurity,Level 3,Crop Production,Agriculture,23,Middle EastBiosecurity,USD Billion,0.14159131,0.15434995,0.16775181,0.183820108,0.200982685,0.217879498,0.234006082,0.251688082,0.270456893,0.291473016,0.322306784,0.354216627,0.394879045,0.428931797,0.474367433,0.525852936,0.58184192,0.642103532,0.708020784,0.783142468,0.86619389,0.955525127,1.051582449,1.154612272,1.265003579,1.393475633
Africa,Biosecurity,Level 3,Crop Production,Agriculture,23,AfricaBiosecurity,USD Billion,0.061520391,0.067389197,0.073595677,0.081036263,0.089032042,0.096985175,0.105828917,0.115645323,0.126255904,0.138242065,0.14862162,0.165617009,0.180175352,0.198786625,0.219776022,0.241815837,0.265570872,0.290894483,0.31836948,0.349527372,0.383330623,0.419293852,0.457549088,0.498136675,0.541155512,0.591181083
China,Biosecurity,Level 3,Crop Production,Agriculture,23,ChinaBiosecurity,USD Billion,0.473953947,0.52121853,0.573196527,0.630357978,0.693219797,0.762350448,0.834005815,0.912396263,0.99815484,1.091974095,1.206567131,1.306980396,1.470670723,1.618325258,1.800893092,2.018731513,2.26291996,2.536645765,2.843481807,3.187433145,3.515018155,3.876270361,4.274649874,4.713972413,5.198445853,5.74836103
India,Biosecurity,Level 3,Crop Production,Agriculture,23,IndiaBiosecurity,USD Billion,0.066151908,0.072477887,0.079408808,0.087002518,0.095322401,0.104437897,0.113131809,0.122549444,0.132751048,0.143801883,0.158318455,0.175893513,0.199207988,0.226582164,0.258755399,0.293488338,0.332883505,0.377566716,0.428247789,0.485731823,0.549351457,0.621303792,0.702680218,0.794715075,0.898804368,1.017013806
Japan,Biosecurity,Level 3,Crop Production,Agriculture,23,JapanBiosecurity,USD Billion,0.283092653,0.306003363,0.330768238,0.357537336,0.386472859,0.417750136,0.44848546,0.481482089,0.516906394,0.554936988,0.613098889,0.686483477,0.783815023,0.880461309,0.964738696,1.047525885,1.137417296,1.235022565,1.341003642,1.456079281,1.576546285,1.706979985,1.848204963,2.001114023,2.166673834,2.34704168
Australia,Biosecurity,Level 3,Crop Production,Agriculture,23,AustraliaBiosecurity,USD Billion,0.119148892,0.128079984,0.137680528,0.148000703,0.159094453,0.17101976,0.182106872,0.193912754,0.206484004,0.219870242,0.245346525,0.267633276,0.307477422,0.341787329,0.375660955,0.406441608,0.439744344,0.475775818,0.514759614,0.556937638,0.599633939,0.64560345,0.695097104,0.748385072,0.805758235,0.868236689
South Korea,Biosecurity,Level 3,Crop Production,Agriculture,23,South KoreaBiosecurity,USD Billion,0.095459987,0.104462197,0.114313347,0.125093495,0.136890248,0.149799476,0.160936766,0.172902091,0.185757013,0.199567674,0.221133894,0.242930055,0.269064573,0.306166346,0.346096891,0.386848403,0.432398242,0.483311391,0.540219357,0.603828007,0.669201452,0.741652553,0.821947574,0.910935736,1.009558202,1.120447637
Indonesia,Biosecurity,Level 3,Crop Production,Agriculture,23,IndonesiaBiosecurity,USD Billion,0.026909815,0.029443674,0.032216125,0.035249632,0.038568779,0.04220046,0.045620632,0.049317996,0.053315016,0.057635977,0.06350352,0.070613039,0.08038115,0.090609777,0.101512498,0.114470047,0.129081559,0.145558157,0.164137907,0.185089267,0.205240209,0.227585014,0.252362531,0.279837612,0.310303946,0.345051326
UK,Biosecurity,Level 3,Crop Production,Agriculture,23,UKBiosecurity,USD Billion,0.266833487,0.283568067,0.301352164,0.320251598,0.340336318,0.36168066,0.378582158,0.396273471,0.414791506,0.434174897,0.472500613,0.521407539,0.591664854,0.642052735,0.716261409,0.786756413,0.864189589,0.949243799,1.04266911,1.145289412,1.2441528,1.351550249,1.468218434,1.59495762,1.732637156,1.885679195
Germany,Biosecurity,Level 3,Crop Production,Agriculture,23,GermanyBiosecurity,USD Billion,0.342743032,0.361541111,0.38137019,0.402286814,0.424350631,0.44762456,0.479807677,0.514304683,0.55128194,0.590917772,0.637277595,0.698170401,0.772374161,0.864182506,0.925225322,0.997061777,1.074475767,1.157900343,1.24780218,1.344684187,1.438088675,1.537981228,1.64481252,1.75906453,1.881252717,2.01448501
France,Biosecurity,Level 3,Crop Production,Agriculture,23,FranceBiosecurity,USD Billion,0.294436041,0.308492967,0.323220996,0.338652169,0.354820055,0.371759826,0.391280953,0.411827135,0.433452197,0.456212793,0.491009389,0.534621765,0.581961059,0.655863396,0.705605105,0.749539247,0.796208926,0.845784468,0.898446807,0.954388139,1.013121149,1.075468586,1.141652882,1.211910157,1.286491063,1.36581698
Russia,Biosecurity,Level 3,Crop Production,Agriculture,23,RussiaBiosecurity,USD Billion,0.068471037,0.075091359,0.082351786,0.090314208,0.099046501,0.1086231,0.115826166,0.123506886,0.131696933,0.140430082,0.153724663,0.169479664,0.185305059,0.19961945,0.220780867,0.236345417,0.253007233,0.270843668,0.289937533,0.310377471,0.331848508,0.35480485,0.379349248,0.405591558,0.433649236,0.46374326
USA,Biosecurity,Level 3,Crop Production,Agriculture,23,USABiosecurity,USD Billion,2.336927814,2.503615277,2.682192157,2.873506499,3.078466834,3.298046499,3.506920521,3.729023088,3.965191999,4.216318113,4.675764461,5.35500037,5.846399283,6.432528306,7.076402329,7.66691166,8.306697622,8.999872236,9.75089066,10.56457983,11.45049677,12.41070429,13.45143221,14.57943274,15.80202433,17.12606019
Brazil,Biosecurity,Level 3,Crop Production,Agriculture,23,BrazilBiosecurity,USD Billion,0.098322755,0.105771756,0.113785099,0.122405538,0.131679068,0.141655167,0.151191144,0.161369067,0.172232151,0.183826517,0.202122588,0.219094839,0.248122482,0.275620909,0.299465931,0.323530854,0.349529622,0.377617637,0.407962791,0.440746464,0.471903929,0.505263993,0.540982363,0.579225754,0.620172665,0.665009676
Italy,Biosecurity,Level 3,Crop Production,Agriculture,23,ItalyBiosecurity,USD Billion,0.203948838,0.212095084,0.220566713,0.229376721,0.238538623,0.248066476,0.257492132,0.267275931,0.277431479,0.287972903,0.313512403,0.348073144,0.382576633,0.416476048,0.442524901,0.468311323,0.495600348,0.524479536,0.555041546,0.587384439,0.621098102,0.656746802,0.694441604,0.734299946,0.776446007,0.82112427
Spain,Biosecurity,Level 3,Crop Production,Agriculture,23,SpainBiosecurity,USD Billion,0.111612554,0.116709352,0.122038895,0.127611813,0.133439218,0.139532733,0.148597892,0.158251996,0.168533308,0.179482576,0.19796662,0.222438632,0.250031809,0.279106945,0.312753108,0.339421783,0.368364514,0.399775213,0.433864323,0.470860236,0.508781426,0.549756637,0.594031826,0.641872761,0.693566613,0.74996999
Canada,Biosecurity,Level 3,Crop Production,Agriculture,23,CanadaBiosecurity,USD Billion,0.141985453,0.151277264,0.16117715,0.171724904,0.182962924,0.194936382,0.206594026,0.218948824,0.232042467,0.24591914,0.268137637,0.296612696,0.334712599,0.359144952,0.399103761,0.434668334,0.473402105,0.515587484,0.561532049,0.611570784,0.659118202,0.710362259,0.765590357,0.82511224,0.889261734,0.960075633
Global,Agricultural Frost Protection System,Level 4,Agriculture And Forestry Services,Agriculture,1,GlobalAgricultural Frost Protection System,USD Billion,0.857273857,0.90128622,0.941556296,0.975541831,1.016406955,1.064178919,1.125085672,1.180548934,1.243851348,1.31688577,1.267826203,1.356441793,1.451493183,1.553464409,1.662877109,1.793372669,1.933981832,2.090238247,2.260383,2.442030734,2.638692973,2.846909665,3.064750588,3.292110527,3.529047999,3.775479084
Global,Medicinal and Aromatic Plant (MAP),Level 4,Plant Extracts,Agriculture,1,GlobalMedicinal and Aromatic Plant (MAP),USD Billion,111.2229882,118.6907008,125.8694199,133.6603547,142.7080338,151.6704868,161.2311064,171.7270615,182.7902458,196.4114565,212.3160387,225.44947,238.1266195,251.164906,264.2786956,288.3187707,314.5252082,343.8654643,376.1505754,411.0763735,449.3152514,490.3818201,534.0294678,580.3162343,629.3299709,681.1354263
Global,Ai-Powered Fish Farming,Level 4,Aquaculture,Agriculture,1,GlobalAi-Powered Fish Farming,USD Billion,0.130680341,0.145083168,0.158656416,0.172137347,0.187761211,0.203885223,0.219402486,0.24094149,0.265636895,0.288904198,0.261630232,0.296163827,0.339613969,0.38828535,0.442173868,0.506179425,0.579414032,0.66462928,0.762779032,0.874631216,1.003034511,1.148660347,1.312682872,1.497064548,1.704030044,1.935958044
Global,Electronic Ear Tag Reader,Level 4,Dairy Herd Management,Agriculture,1,GlobalElectronic Ear Tag Reader,USD Billion,0.257065251,0.276862779,0.296341291,0.317609345,0.342244202,0.367116642,0.397553285,0.431333643,0.469849532,0.509500171,0.564049343,0.618884263,0.678382363,0.751048261,0.828217749,0.908472548,0.996439681,1.095306441,1.204644888,1.323647321,1.454631604,1.596216511,1.747766439,1.909627605,2.082250555,2.26601785
Global,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,GlobalPrecision Agriculture,USD Billion,1.926118709,2.141844914,2.380668144,2.643944961,2.957215132,3.298490828,3.706141967,4.160581933,4.66448429,5.206295111,4.985382233,5.674300135,6.439895471,7.311041297,8.296324135,9.368387706,10.53698813,11.8595666,13.3573587,14.94096634,16.71891906,18.71573629,20.95909697,23.48025322,26.31449855,29.50169831
Asia Pacific,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,Asia PacificPrecision Agriculture,USD Billion,0.532567182,0.602590033,0.681191566,0.769036574,0.873942559,0.989908428,1.12888269,1.267091743,1.420082319,1.584251089,1.512551372,1.716975125,1.97807681,2.279030488,2.623963101,2.995697529,3.43475212,3.938155308,4.515338135,5.141822337,5.85522859,6.667616965,7.592720815,8.646178939,9.845799953,11.21186334
North America,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,North AmericaPrecision Agriculture,USD Billion,0.720682229,0.795009487,0.876194623,0.964404594,1.068503919,1.179965221,1.31190973,1.491020181,1.692034845,1.911349548,1.861430833,2.105616135,2.345195204,2.612201232,2.907601389,3.183733962,3.459582048,3.759330425,4.085049884,4.440165627,4.826151787,5.245691946,5.701702974,6.197355303,6.736094976,7.321667599
South America,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,South AmericaPrecision Agriculture,USD Billion,0.045641088,0.055087426,0.066427628,0.079997318,0.096975107,0.117171327,0.142535843,0.159370632,0.177925712,0.197730729,0.188412942,0.212728049,0.241450891,0.274069497,0.310880297,0.35773132,0.411109744,0.472452963,0.542949431,0.616298737,0.699557107,0.794063197,0.90133651,1.023101823,1.16131692,1.318204072
Western Europe,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,Western EuropePrecision Agriculture,USD Billion,0.455367792,0.494244792,0.535946781,0.580405671,0.632702848,0.687454834,0.752021418,0.825023083,0.903749774,0.985451691,0.919610149,1.067787906,1.226045986,1.40784991,1.615498503,1.843916541,2.086883822,2.361866164,2.673082093,3.014857096,3.400330778,3.835090363,4.325437452,4.878479353,5.5022321,6.205736643
Eastern Europe,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,Eastern EuropePrecision Agriculture,USD Billion,0.070407677,0.079559099,0.089817191,0.101265031,0.114925841,0.130002624,0.148056749,0.166417012,0.186772721,0.208657599,0.200119699,0.225420557,0.259146503,0.297937399,0.342298737,0.3938559,0.450088648,0.514350024,0.587786312,0.667448965,0.757908293,0.86062757,0.977268386,1.109717527,1.260117494,1.430901162
Middle East,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,Middle EastPrecision Agriculture,USD Billion,0.052736652,0.061099248,0.070722719,0.081754647,0.095131448,0.110334672,0.128837285,0.144921933,0.162769445,0.181977076,0.174066152,0.198461231,0.226511558,0.258543062,0.294900844,0.360786824,0.430593964,0.513907798,0.613341679,0.6779783,0.749426611,0.828404455,0.915705329,1.01220635,1.11887707,1.236789215
Africa,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,AfricaPrecision Agriculture,USD Billion,0.048716088,0.054254829,0.060367636,0.067081126,0.075033411,0.083653722,0.093898252,0.106737349,0.121149474,0.13687738,0.129191087,0.147311131,0.163468519,0.181409709,0.201181264,0.232665631,0.263977781,0.299503921,0.339811171,0.382395279,0.4303159,0.484241788,0.544925505,0.613213922,0.690060037,0.776536275
China,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,ChinaPrecision Agriculture,USD Billion,0.276423697,0.314059896,0.356820415,0.405402951,0.460600196,0.523312767,0.594563907,0.663252283,0.739876044,0.825351942,0.762930806,0.856149595,0.967366444,1.093030754,1.2350193,1.381890948,1.542051498,1.720774584,1.920211597,2.140574046,2.38622517,2.660067085,2.965334951,3.305635193,3.684988108,4.107875358
India,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,IndiaPrecision Agriculture,USD Billion,0.05321458,0.061185117,0.07034949,0.080886512,0.093001781,0.106931687,0.12294803,0.145955686,0.173268838,0.205693187,0.197734329,0.23031683,0.282352599,0.346144875,0.42434982,0.527585874,0.642381357,0.782154769,0.952340968,1.129065053,1.338583488,1.586981856,1.881475034,2.230616744,2.644548012,3.135291711
Japan,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,JapanPrecision Agriculture,USD Billion,0.045395713,0.051319542,0.058016391,0.065587132,0.074145803,0.083821322,0.094759429,0.107830737,0.122705129,0.139631324,0.133442554,0.153219918,0.176544752,0.203420352,0.234387253,0.274340818,0.321086684,0.375797737,0.439831193,0.510332446,0.592134458,0.687048648,0.797176787,0.924957543,1.073220483,1.245248729
Australia,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,AustraliaPrecision Agriculture,USD Billion,0.016317277,0.018265974,0.020447394,0.022889331,0.025622897,0.028682921,0.032108389,0.036690482,0.041926473,0.047909676,0.045051327,0.051147092,0.059108746,0.068309726,0.078942949,0.093128363,0.107973369,0.125184724,0.145139633,0.167669075,0.193695671,0.223762271,0.258495988,0.298621281,0.344975062,0.398524153
South Korea,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,South KoreaPrecision Agriculture,USD Billion,0.032849554,0.034684775,0.036622525,0.038668533,0.040828846,0.04310985,0.045518288,0.049360624,0.053527304,0.058045707,0.053278083,0.059724575,0.067288069,0.0758094,0.085409868,0.096776536,0.108282268,0.121155913,0.135560101,0.152468883,0.171486744,0.192876755,0.216934801,0.243993672,0.27442767,0.308657784
Indonesia,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,IndonesiaPrecision Agriculture,USD Billion,0.012931543,0.015463183,0.018490449,0.02211037,0.026438972,0.031614995,0.037804341,0.046721457,0.057741902,0.071361799,0.068065739,0.077243127,0.093148866,0.11232988,0.135460606,0.163644625,0.194672225,0.231582767,0.275491678,0.320106207,0.371945841,0.432180649,0.50217019,0.583494195,0.677988224,0.787785099
UK,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,UKPrecision Agriculture,USD Billion,0.044450292,0.051357144,0.059337208,0.068557244,0.079209923,0.091517855,0.10573824,0.116038801,0.127342798,0.139747982,0.12546956,0.145346091,0.170063269,0.198983786,0.232822451,0.270393282,0.304791193,0.343565012,0.387271417,0.435861096,0.490547164,0.552094513,0.621364007,0.699324518,0.78706648,0.885817138
Germany,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,GermanyPrecision Agriculture,USD Billion,0.072227901,0.078918426,0.0862287,0.094216129,0.10294344,0.112479169,0.122898199,0.134722344,0.147684101,0.16189292,0.145568614,0.168838657,0.192375537,0.219193566,0.249750151,0.284221093,0.320811514,0.362112559,0.408730671,0.460873009,0.519667217,0.585961884,0.660713853,0.745002034,0.840042976,0.947208422
France,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,FrancePrecision Agriculture,USD Billion,0.070338087,0.07614711,0.082435884,0.08924403,0.096614441,0.104593553,0.113231637,0.123284823,0.134230573,0.146148133,0.13121329,0.151997315,0.172867595,0.196603508,0.223598526,0.249404117,0.277484357,0.308726133,0.343485399,0.380351305,0.421173989,0.466378126,0.516433972,0.571862257,0.633239599,0.701204502
Russia,Precision Agriculture,Level 6,Precision Farming,Agriculture,20,RussiaPrecision Agriculture,USD Billion,0.025499036,0.028843993,0.032627741,0.03690784,0.041749402,0.047226078,0.053421184,0.060780762,0.069154233,0.078681276,0.073227619,0.083114251,0.095297789,0.109267284,0.125284538,0.144231107,0.164615287,0.187880364,0.214433492,0.243636064,0.27681558,0.314513639,0.3573456,0.406010621,0.461303075,0.524125518
